turbine_temp_c,oil_pressure_psi,vibration_hz,fuel_flow_rate,exhaust_gas_temp_c,fan_speed_rpm,compressor_ratio,n1_speed_pct,label
882.98,56.1,136.6,2205.57,675.91,3203.63,28.68,85.13,0
888.7,54.67,115.95,2131.36,661.31,3185.56,28.46,83.59,0
879.28,48.12,136.05,2400.95,611.35,3111.5,29.65,86.99,0
862.56,58.51,113.7,2343.79,607.29,3144.41,26.55,89.72,0
856.32,57.33,123.06,2182.7,624.98,3310.68,28.39,89.41,0
786.78,49.98,121.86,2261.14,600.53,3207.44,29.06,88.49,0
883.87,56.02,110.14,2257.17,659.85,3098.31,26.06,90.37,0
835.57,55.16,117.07,2374.31,568.49,3219.5,28.39,87.42,0
817.73,49.53,123.97,2142.26,653.94,3341.71,29.94,87.33,0
852.58,52.07,107.13,2062.24,625.27,3254.05,27.7,84.73,0
862.32,51.44,200.6,2342.57,663.32,3247.57,29.48,90.94,1
861.5,57.98,114.31,2290.18,586.39,3229.01,29.33,84.36,0
845.05,54.96,101.55,2285.68,646.31,3227.29,26.04,88.49,0
850.9,54.17,107.13,2346.07,588.44,3140.44,28.8,88.66,0
872.42,62.2,115.22,2383.42,636.23,3238.74,28.14,84.37,0
923.35,51.84,119.89,2229.71,598.45,3254.89,27.0,83.27,0
886.68,54.31,141.32,2196.36,640.49,3181.7,29.77,92.34,0
878.94,60.85,114.83,2068.72,630.74,3142.44,28.14,90.62,0
838.43,53.98,117.39,2290.82,573.59,3321.51,27.8,86.88,0
846.77,61.68,118.91,2036.42,641.07,3171.21,27.71,82.48,0
834.51,56.94,115.17,2128.42,605.36,3163.77,28.89,79.99,0
836.26,58.8,112.74,2170.6,608.47,3207.4,26.09,83.85,0
899.44,45.68,113.72,2219.13,642.57,3109.17,27.62,84.88,0
859.42,51.68,124.04,2320.61,629.73,3133.31,27.49,91.07,0
863.65,48.94,110.12,2287.58,641.9,3354.64,27.06,89.14,0
850.37,62.51,114.1,2370.24,666.26,3196.85,26.92,87.34,0
831.75,65.7,117.47,2067.81,632.58,3151.46,30.07,85.65,0
844.91,62.52,117.76,2290.5,638.41,3281.5,27.7,87.91,0
877.82,50.75,125.27,2160.03,641.52,3200.96,27.28,87.57,0
802.31,56.27,121.27,2473.84,587.54,3254.4,29.12,88.39,0
850.92,60.55,128.64,2245.35,597.85,3230.46,28.86,84.87,0
867.66,48.1,124.24,2160.01,643.9,3289.88,28.38,83.48,0
887.37,57.3,135.93,2109.46,588.28,3179.88,28.43,90.03,0
828.13,53.06,124.69,2211.71,597.48,3206.2,28.11,86.92,0
913.21,48.26,111.19,2064.49,596.93,3047.36,29.18,84.38,0
874.38,66.56,115.57,2396.02,604.28,3275.37,27.13,89.12,0
803.94,56.21,196.04,2540.79,649.49,3294.31,24.64,90.16,1
842.69,56.67,128.99,2270.56,628.35,3191.19,27.71,86.1,0
822.93,63.08,117.25,2270.78,619.56,3258.23,29.12,89.28,0
896.32,52.73,190.42,2369.96,601.84,3526.32,29.06,86.01,1
822.31,58.56,116.66,2028.94,635.05,3236.5,28.45,90.03,0
853.89,59.17,168.35,2015.24,614.36,3248.82,26.07,87.24,1
849.3,51.92,131.85,2366.72,635.2,3202.52,28.91,87.43,0
810.92,64.88,101.7,2080.77,649.22,3230.95,28.86,89.6,0
851.03,48.27,126.98,2441.32,650.15,3288.48,27.14,89.96,0
857.7,57.88,121.59,2332.67,632.19,3175.02,29.15,87.14,0
801.85,52.31,111.32,2111.74,581.48,3134.55,28.29,85.72,0
861.54,47.19,115.38,1981.78,636.24,3166.14,27.36,90.72,0
785.43,46.99,116.26,2224.49,616.46,3206.77,30.82,88.95,0
835.63,56.14,102.93,2438.7,595.61,3045.13,28.42,84.97,0
841.66,58.8,117.68,2284.02,609.92,3202.86,26.29,89.65,0
833.93,66.64,120.84,2384.03,618.42,3159.48,24.84,89.34,0
817.67,57.57,114.33,2083.84,633.65,3279.05,29.93,85.05,0
875.32,54.48,122.78,2165.03,607.4,3213.5,27.48,88.83,0
830.75,56.92,130.41,2275.54,620.72,3106.39,29.86,83.93,0
825.26,57.1,133.98,2170.98,607.94,3216.8,28.12,90.45,0
845.76,63.57,107.92,2404.4,615.55,3193.71,30.0,93.02,0
844.96,48.85,121.56,2365.96,662.54,3142.99,28.66,90.19,0
903.93,50.03,122.72,2085.46,607.82,3198.21,28.08,80.06,0
823.37,60.47,116.3,2272.56,587.36,3145.66,29.38,87.81,0
890.07,53.0,124.63,2245.21,605.3,3163.8,27.69,85.36,0
888.44,56.75,130.8,1953.44,583.64,3164.19,29.08,82.52,0
808.18,46.52,125.28,2279.2,600.63,3149.89,28.25,94.23,0
892.1,46.81,118.22,2221.86,628.45,3099.06,28.15,89.31,0
838.6,53.17,201.37,2290.55,665.81,3298.63,29.82,88.77,1
845.0,59.53,121.93,2022.68,637.87,3224.36,25.97,83.77,0
866.44,58.52,124.94,2366.07,626.83,3332.74,26.57,84.04,0
836.3,58.64,127.14,2250.67,609.24,3233.44,29.42,87.67,0
844.77,54.58,136.19,1716.26,550.14,3252.24,27.66,88.34,0
852.1,50.85,124.72,2263.97,650.99,3323.18,27.55,95.12,0
891.97,51.51,112.68,2121.09,617.06,3082.35,28.01,84.13,0
875.33,55.48,132.79,2142.37,647.14,3183.14,27.81,89.39,0
841.35,52.3,94.72,2009.8,607.49,3036.8,26.86,89.85,0
898.05,68.66,119.3,2130.7,641.35,3136.46,27.79,94.71,0
844.67,66.19,112.52,2303.68,621.99,3226.52,27.2,88.85,0
834.59,57.83,107.84,2257.4,608.63,3168.63,29.67,90.96,0
835.88,60.58,115.35,2097.04,622.38,3367.22,27.91,87.77,0
852.36,51.49,116.78,1968.4,618.17,3356.96,29.25,92.6,0
873.62,65.09,132.17,2309.58,626.18,3144.69,27.45,88.79,0
819.93,49.68,126.54,1957.07,652.67,3093.44,30.47,88.16,0
869.86,66.99,109.0,2040.83,611.54,3216.91,29.66,92.06,0
1050.97,44.34,138.43,2541.24,743.2,3348.29,33.25,99.57,1
875.6,51.32,117.11,2294.0,590.79,3222.34,29.41,87.47,0
895.86,49.18,129.33,2078.22,602.46,3389.06,28.31,90.55,0
822.81,50.04,114.06,2116.18,604.86,3159.48,29.13,89.85,0
850.52,46.39,119.06,2050.96,579.79,3247.33,28.15,84.1,0
851.09,45.66,117.63,2249.91,586.26,3237.53,26.98,87.95,0
879.9,49.29,107.59,2059.12,648.17,3253.8,28.63,82.46,0
857.66,51.9,115.26,1985.39,599.19,3231.83,27.97,92.46,0
851.81,54.72,132.97,2347.15,647.32,3145.66,27.93,88.84,0
845.95,47.26,117.48,2309.85,641.4,3066.35,28.34,89.83,0
891.04,57.64,118.68,2249.71,634.31,3254.95,28.96,90.54,0
859.81,53.32,122.67,2451.79,585.99,3195.66,26.95,86.82,0
883.58,52.07,108.53,1955.0,648.34,3181.05,26.67,89.29,0
831.85,51.66,112.17,2432.8,629.55,3240.42,26.54,85.01,0
843.18,63.56,117.5,2325.16,652.91,3237.25,29.38,94.84,0
894.44,55.43,104.0,2027.81,666.45,3206.52,26.84,92.65,0
861.92,61.55,101.62,2269.21,567.29,3119.86,27.11,86.14,0
832.28,53.54,121.21,1974.95,596.88,3341.04,24.95,87.86,0
818.9,46.57,121.46,2255.43,643.8,3229.56,27.41,86.03,0
838.76,52.91,124.71,2472.42,645.86,3180.26,30.23,88.71,0
874.89,50.19,104.31,2125.29,625.21,3100.45,29.63,87.51,0
855.85,56.92,115.89,1983.43,624.8,3111.5,28.22,83.45,0
835.92,57.53,114.23,2111.69,657.85,3306.47,28.82,85.2,0
853.93,54.6,113.04,2132.7,648.53,3209.79,27.72,85.89,0
856.08,58.05,126.0,2437.66,641.32,3330.81,28.58,92.67,0
859.38,54.64,98.07,2032.78,626.58,3185.99,27.93,93.2,0
832.7,51.97,125.15,2189.62,608.52,3099.11,29.5,89.8,0
837.38,55.09,123.23,2042.27,646.5,3038.16,27.87,90.26,0
850.42,59.34,116.54,2372.59,596.47,3119.57,29.43,88.73,0
868.77,52.61,115.07,2114.72,678.21,3030.08,26.67,94.51,0
879.43,52.6,109.5,2142.87,644.0,3323.94,28.9,89.98,0
868.81,52.99,133.24,2465.19,655.47,3256.14,28.72,84.72,0
893.41,53.95,109.47,2484.57,638.53,3277.67,28.13,87.08,0
866.32,56.2,117.44,2096.82,645.93,3245.1,29.86,86.48,0
837.77,57.52,125.37,1966.5,570.49,3255.97,29.73,86.59,0
850.45,52.13,134.98,2252.75,682.41,3230.66,27.09,83.05,0
834.27,55.07,123.87,2413.85,614.61,3346.11,28.42,86.67,0
837.45,58.27,104.93,2193.82,627.91,3155.08,26.11,85.98,0
864.43,54.31,120.54,2262.4,621.28,3099.1,28.1,84.36,0
823.36,47.92,108.32,2190.98,589.49,3309.64,28.41,85.82,0
835.85,49.49,104.61,2294.19,663.23,3175.41,27.33,83.84,0
896.41,57.83,117.78,2336.97,638.78,3221.24,29.09,93.06,0
848.4,56.88,123.36,1993.04,602.33,3192.73,28.53,90.44,0
821.99,54.42,111.72,2186.22,619.26,3272.49,27.71,82.48,0
783.92,49.83,100.83,1915.94,584.65,3219.22,27.86,88.06,0
823.86,52.73,100.63,2051.4,618.94,3109.27,27.52,91.06,0
860.72,61.21,133.36,2113.62,650.55,3190.6,28.81,87.21,0
864.8,54.22,116.71,2231.05,635.92,3266.61,27.57,88.89,0
866.23,59.76,112.06,2142.4,594.26,3172.02,29.57,86.16,0
874.58,51.74,220.56,2292.69,632.87,3538.61,28.35,88.09,1
876.68,56.03,103.36,2328.52,592.05,3151.67,28.95,87.84,0
878.28,58.56,109.8,2131.69,654.57,3081.68,27.36,85.25,0
805.06,57.66,105.26,2274.34,604.15,3352.31,25.82,82.38,0
849.08,59.32,88.81,2072.98,618.93,3104.22,29.47,92.72,0
888.47,28.66,133.54,2470.72,647.42,2998.61,30.14,87.8,1
843.81,60.9,115.68,2210.35,631.27,3129.68,29.7,80.97,0
849.76,62.43,102.84,2141.77,609.36,3393.53,27.97,87.11,0
811.76,58.04,100.55,1990.87,617.24,3362.07,29.9,91.75,0
819.08,50.32,125.93,2156.71,629.78,3220.89,28.49,87.49,0
891.51,54.17,116.99,2055.46,603.99,3230.55,29.68,82.99,0
795.06,53.28,117.51,2236.06,604.48,3091.83,26.95,84.39,0
816.48,51.75,105.66,2263.64,642.69,3200.22,29.63,90.68,0
784.41,55.06,126.55,2240.95,621.5,3266.01,28.11,89.26,0
803.09,57.03,118.97,1944.48,601.33,3268.84,27.22,87.45,0
836.35,57.79,122.04,2053.6,585.85,2962.16,27.15,89.17,0
856.88,58.34,115.83,2058.3,613.78,3180.41,30.18,89.9,0
853.0,57.1,139.3,2074.37,644.29,3190.2,28.11,87.68,0
842.35,60.31,105.95,2037.15,612.08,3254.73,32.09,81.79,0
778.68,59.42,114.94,2386.95,629.77,3053.06,29.71,86.44,0
877.34,54.69,111.66,2134.98,664.34,3122.85,29.36,91.64,0
861.69,53.44,106.76,2420.21,693.2,3183.64,28.74,85.43,0
919.77,59.22,117.95,2060.58,657.17,3129.08,28.95,87.74,0
851.18,51.97,110.49,1711.39,625.58,3093.72,28.12,89.74,0
885.63,51.51,131.26,2430.25,604.73,3242.72,28.69,91.31,0
840.82,62.6,131.33,2080.2,663.12,3351.75,28.18,92.98,0
845.38,58.78,119.77,2146.48,643.36,3103.02,26.75,86.03,0
828.63,60.06,117.54,2302.54,643.67,3269.62,28.79,89.18,0
863.95,56.51,131.07,2136.93,623.74,3238.61,28.74,91.22,0
827.5,56.92,112.07,2053.68,617.98,3155.07,30.13,89.78,0
837.91,64.25,111.37,2454.87,573.91,3129.75,27.05,91.37,0
861.87,54.21,107.06,2180.29,583.2,3057.7,27.78,85.75,0
871.95,55.26,134.52,2361.01,640.15,3235.32,27.19,88.58,0
852.72,48.37,109.9,2148.96,614.16,3132.55,27.57,82.85,0
808.63,52.83,114.58,2182.62,619.02,3173.29,29.5,85.52,0
833.31,44.98,94.64,1981.19,594.83,3154.49,29.02,87.11,0
1096.01,64.75,120.45,2495.53,799.34,3205.94,31.76,91.76,1
860.11,53.87,132.32,2572.34,620.16,3250.01,29.24,84.71,0
824.88,59.14,116.74,2407.73,604.8,3146.86,27.29,89.43,0
890.78,59.23,124.7,2335.49,633.84,3344.68,27.81,88.02,0
844.93,65.93,117.13,2292.23,629.95,3296.15,28.47,87.53,0
835.2,52.74,124.65,2353.26,574.71,3298.67,28.58,89.92,0
815.82,56.27,109.27,2603.22,582.74,3233.18,29.16,84.41,0
835.25,55.68,105.57,2186.25,613.71,3243.0,29.0,87.59,0
840.48,54.75,139.54,2322.98,607.79,3155.74,29.79,85.39,0
839.07,50.17,105.94,2163.68,587.51,3152.35,27.96,86.81,0
812.13,42.04,115.45,2236.45,604.01,3198.89,28.74,87.35,0
850.25,54.32,128.48,2087.22,631.12,3221.58,26.41,91.47,0
840.23,45.64,107.64,2275.89,601.4,3294.74,27.33,92.89,0
861.68,52.01,114.05,2348.63,629.85,3296.77,28.84,83.36,0
828.86,52.77,119.82,2245.57,595.84,3392.14,28.2,86.72,0
874.79,56.75,124.56,2152.52,618.73,3149.04,28.73,89.42,0
802.15,55.55,126.1,2364.18,665.53,3218.77,28.82,90.06,0
902.06,48.49,180.36,2384.83,615.62,3382.85,28.89,87.53,1
833.74,57.53,121.09,2119.28,613.21,3065.41,28.13,88.99,0
811.24,58.24,102.79,2234.08,658.59,3153.7,28.99,90.52,0
824.02,50.82,124.62,2183.25,627.91,3017.11,29.54,80.88,0
867.99,50.66,112.09,2188.69,614.34,3086.44,28.23,90.09,0
852.94,56.69,103.42,2420.46,590.5,3331.21,27.6,94.26,0
856.88,55.08,110.3,2088.44,586.49,3236.25,28.02,92.89,0
882.29,55.4,115.77,2163.98,613.76,3228.77,28.14,83.62,0
888.03,54.93,127.84,2339.97,627.67,3229.94,28.35,85.28,0
864.09,49.45,125.92,2132.38,633.51,3330.82,30.11,92.84,0
851.69,59.0,128.46,2237.25,618.06,3145.17,28.03,92.42,0
850.38,54.73,114.17,2472.21,619.29,3237.25,29.37,83.58,0
908.5,51.69,130.07,2209.13,627.92,3173.61,28.67,91.12,0
870.98,40.65,116.4,2258.1,606.71,3227.37,28.73,84.51,0
830.38,56.66,131.33,2194.19,633.33,3300.36,29.25,89.12,0
879.62,59.8,108.63,2202.98,642.13,3238.37,29.49,84.68,0
844.93,54.03,115.91,2193.61,590.42,3207.07,26.35,88.34,0
875.44,60.27,102.59,2083.73,632.66,3353.2,29.3,79.03,0
894.7,55.13,113.9,2093.05,588.78,3255.23,27.28,89.19,0
789.76,57.56,117.33,2380.55,630.14,3156.56,27.18,85.59,0
807.62,60.9,119.33,2339.72,642.23,3179.21,28.12,90.71,0
833.0,54.33,118.74,2026.04,616.38,3311.21,28.43,87.86,0
848.55,65.55,102.28,2107.22,599.21,3173.98,28.89,90.27,0
860.96,51.66,127.47,2429.69,659.27,3158.95,28.73,88.41,0
857.43,56.88,120.01,2272.67,653.76,3257.76,27.26,88.33,0
847.05,62.73,121.84,2205.56,620.16,3289.2,26.69,93.01,0
831.75,58.56,129.07,2119.05,608.03,3128.62,27.42,84.43,0
864.66,53.76,120.28,2055.21,629.17,3184.08,29.47,87.67,0
792.5,54.04,110.81,2137.84,626.26,3161.58,29.64,87.0,0
892.2,54.52,135.49,2265.2,592.43,3206.32,26.66,82.35,0
863.49,48.74,119.28,2262.58,633.54,3152.01,29.45,90.77,0
879.66,51.16,121.01,2112.91,616.85,3167.13,27.57,88.47,0
821.33,56.69,112.45,2222.83,620.22,3223.52,29.48,88.65,0
854.93,61.44,93.7,2106.45,626.86,3250.47,29.69,88.8,0
845.12,59.5,127.16,2064.54,609.92,3120.59,29.13,87.71,0
852.48,51.53,102.63,2302.39,609.5,3225.45,26.83,87.78,0
891.45,59.69,108.55,2264.69,648.1,3217.38,27.08,89.99,0
792.37,65.49,107.36,2258.23,631.24,3268.36,28.95,89.99,0
893.64,62.35,135.81,2129.8,623.8,3276.44,28.28,87.62,0
825.36,51.53,117.07,2214.03,628.02,3062.18,29.37,91.96,0
846.43,53.02,125.72,2385.02,606.52,3162.96,28.13,83.24,0
841.5,54.2,114.02,2384.34,669.59,3289.2,28.48,89.78,0
874.58,52.43,110.67,2234.08,612.32,3219.58,28.96,87.46,0
790.79,45.81,105.47,2054.25,615.74,3164.73,29.37,85.7,0
848.31,62.7,134.63,2234.96,610.57,3375.3,28.39,82.94,0
829.05,56.15,127.71,2441.68,637.71,3051.37,28.64,85.57,0
845.19,45.16,113.94,2138.54,619.09,3258.71,29.97,85.86,0
790.78,61.11,114.43,2256.27,640.97,3296.94,28.77,88.38,0
871.55,58.0,120.24,2319.87,628.92,3240.44,27.65,92.53,0
879.5,52.17,118.21,2148.1,633.53,3184.14,29.5,93.77,0
859.02,52.14,115.46,2340.87,589.97,3326.53,28.73,83.98,0
862.42,53.25,128.29,2034.85,638.35,3174.88,28.11,94.77,0
786.15,53.37,125.66,2143.7,584.65,3268.41,29.01,91.53,0
824.83,48.82,120.19,2212.83,619.45,3293.7,31.2,87.81,0
796.86,58.42,109.47,2347.85,614.56,3280.66,27.3,90.01,0
826.78,56.5,108.84,2184.3,590.03,3047.37,27.09,90.78,0
846.84,45.96,122.7,2146.36,618.29,3153.63,28.8,91.08,0
800.45,54.99,119.71,2200.62,623.91,3324.68,31.04,91.45,0
866.29,56.36,132.33,2250.71,660.36,3178.29,28.62,92.44,0
847.88,49.76,121.23,2207.3,653.9,3143.03,27.78,87.0,0
892.93,61.38,113.1,2323.6,583.81,3289.27,29.72,81.3,0
825.2,55.67,113.73,2381.86,623.86,3205.94,28.8,85.17,0
805.99,54.61,127.77,2181.92,569.06,3158.03,27.1,89.24,0
843.59,47.87,106.24,2063.53,634.55,3268.71,29.36,86.44,0
854.77,58.14,133.26,2268.75,641.81,3239.14,29.64,92.87,0
881.72,54.14,102.1,2120.57,668.37,3187.4,28.18,88.25,0
868.61,49.02,102.84,2162.14,631.95,3335.86,30.0,89.37,0
808.28,58.32,102.75,2101.65,629.37,3169.57,28.51,92.33,0
842.01,69.29,120.42,2301.67,620.61,3195.89,27.55,86.21,0
864.55,42.66,117.7,2006.6,602.17,3113.35,29.58,85.33,0
876.19,53.85,113.95,2164.56,599.0,3257.43,26.99,90.24,0
852.93,53.51,115.65,2247.54,664.38,3151.6,28.92,87.31,0
810.29,59.58,122.56,2295.03,634.42,3295.82,27.04,85.03,0
827.41,60.51,115.7,1893.0,619.41,3235.63,27.89,84.05,0
843.73,63.56,127.2,2099.82,669.99,3261.58,28.59,87.45,0
812.06,51.74,124.18,2150.23,638.83,3277.3,28.53,86.38,0
781.26,55.94,108.83,2430.66,595.53,3139.85,27.44,84.55,0
883.98,51.46,108.68,2494.79,622.06,3198.53,26.57,89.67,0
864.6,57.27,135.89,2005.91,611.31,3356.73,29.45,84.04,0
832.3,62.31,134.75,2213.53,612.96,3101.01,27.99,88.98,0
856.69,57.93,117.35,2137.91,556.71,3241.28,29.3,83.63,0
847.8,49.23,115.67,2237.23,620.27,3278.49,29.67,86.98,0
821.57,54.14,107.03,2099.32,642.14,3228.84,29.98,84.53,0
768.89,51.29,121.85,2269.79,634.77,3096.3,26.52,93.19,0
864.74,62.14,125.51,2088.14,585.42,3340.22,28.91,89.03,0
813.5,57.14,123.49,2198.66,602.42,3272.14,29.01,83.44,0
859.12,41.97,112.12,2297.11,614.06,3274.17,26.62,86.78,0
856.49,52.99,114.76,2296.12,621.97,3197.55,27.81,92.6,0
851.4,57.64,124.85,2343.84,565.06,3238.86,30.04,91.41,0
814.24,54.41,130.65,1965.85,641.86,3179.85,29.29,84.58,0
819.18,64.67,105.61,2201.23,622.09,3369.59,27.69,86.72,0
881.76,59.74,117.82,2533.96,641.81,3096.92,28.79,93.87,0
893.48,57.93,115.67,2121.56,617.95,3236.62,27.13,85.27,0
854.24,58.01,114.18,2291.2,601.31,3267.7,28.01,92.52,0
880.1,50.26,107.29,2312.53,572.54,3136.83,28.3,89.1,0
824.14,59.16,117.51,2353.12,609.7,3314.36,27.52,84.91,0
867.73,58.15,120.07,2154.94,624.05,3227.43,30.36,86.73,0
808.96,51.64,124.13,2309.8,619.38,3178.35,31.38,85.84,0
850.31,60.67,109.72,2035.82,645.79,3260.4,28.41,90.0,0
861.81,46.6,131.75,2236.57,611.03,3391.95,29.41,91.68,0
892.04,48.98,130.28,2377.87,602.29,3431.88,27.91,85.54,0
823.93,51.76,115.36,2167.42,603.43,3154.9,30.02,90.95,0
828.59,58.21,113.77,2325.17,632.27,3315.28,28.4,84.13,0
837.84,55.07,121.69,2117.2,633.35,3015.91,27.89,88.52,0
867.2,55.24,116.94,2138.02,609.32,3215.21,27.68,85.31,0
907.24,63.07,124.08,2165.7,620.07,3241.55,26.86,83.65,0
859.17,54.65,118.02,2309.88,629.77,3187.91,25.66,84.48,0
875.72,59.23,114.04,2288.23,576.58,3252.37,26.3,92.1,0
848.72,56.54,137.43,1982.99,626.7,3194.28,27.89,93.38,0
851.21,61.11,123.1,2003.17,599.12,3277.13,30.04,86.27,0
789.05,57.8,124.0,2125.95,672.16,3190.83,29.45,85.42,0
834.12,63.29,111.27,2322.12,622.75,3177.32,26.99,90.98,0
873.08,53.74,139.97,2284.07,630.69,3226.23,26.82,88.38,0
839.39,50.17,125.88,2115.65,600.77,3195.76,28.16,88.23,0
879.41,61.79,130.78,2181.42,659.18,3184.11,30.32,87.87,0
814.48,61.85,128.13,2560.77,628.99,3229.6,28.31,85.8,0
841.16,58.82,124.14,1938.66,602.49,3223.08,28.28,84.42,0
833.16,58.01,127.67,2084.57,640.26,3227.49,30.74,84.43,0
864.64,61.28,118.16,2212.45,662.82,3180.57,28.09,88.55,0
894.85,57.31,112.65,2334.61,648.63,3223.56,30.5,85.08,0
867.56,58.37,123.67,2186.93,574.26,3196.15,29.62,84.97,0
819.21,52.64,138.92,1991.39,625.67,3254.53,27.59,86.06,0
889.53,27.65,174.85,2175.51,643.0,3129.26,28.9,84.32,1
877.44,53.81,110.22,2246.87,657.11,3381.76,26.98,86.1,0
844.59,53.55,119.51,2154.84,616.32,3368.82,28.29,86.68,0
826.48,52.9,115.33,2296.53,642.23,3356.54,28.49,90.56,0
856.85,57.88,139.58,2228.5,622.14,3126.34,28.53,87.43,0
819.29,60.18,113.85,2330.11,643.9,3245.52,27.39,87.44,0
866.76,50.0,117.93,1999.1,631.81,3368.7,29.89,89.64,0
855.41,56.97,114.97,1995.75,602.5,3131.31,26.19,87.78,0
892.89,49.37,128.85,1911.08,609.3,3122.19,27.93,84.53,0
866.68,52.49,122.75,2086.25,616.4,3308.07,27.55,82.88,0
822.42,56.56,124.92,1913.65,639.87,3239.29,30.45,85.48,0
792.35,41.64,116.71,2089.18,622.99,3097.68,27.29,84.82,0
833.74,57.78,113.44,2387.7,600.07,3111.79,29.65,84.22,0
818.44,55.26,125.54,2271.9,625.91,3273.05,27.92,89.8,0
794.2,59.11,122.14,2146.06,633.9,3105.36,30.13,87.89,0
883.41,52.01,114.04,2462.43,657.8,3249.78,26.6,82.98,0
860.21,50.27,120.66,2349.25,602.02,3293.52,27.21,94.72,0
895.95,64.06,116.14,2016.69,669.83,3196.75,27.33,88.28,0
863.96,51.3,120.55,1953.7,633.64,3187.26,25.76,88.38,0
841.9,61.14,106.59,2347.55,634.64,3087.21,28.56,93.05,0
819.96,60.66,117.98,2037.5,623.52,3234.33,30.05,88.68,0
891.33,51.69,129.98,1949.39,649.59,3240.64,31.81,93.26,0
894.04,60.13,106.53,2061.03,646.46,3157.35,27.88,87.58,0
919.93,56.1,128.37,2216.17,599.31,3081.32,30.74,90.01,0
853.92,58.62,131.25,1964.64,566.77,3263.72,27.56,93.64,0
880.86,50.53,125.23,2428.92,654.15,3300.28,27.87,83.88,0
924.08,46.64,118.12,2485.82,618.21,3190.05,28.15,86.88,0
875.82,54.39,130.59,2372.79,614.52,3166.0,29.68,84.73,0
875.89,41.25,120.16,2067.91,639.71,3199.4,29.38,86.66,0
859.68,53.15,214.46,2071.46,598.7,3296.83,29.96,90.48,1
871.64,56.59,139.85,2006.67,615.76,3202.79,27.81,81.32,0
844.32,56.85,119.0,2258.18,602.24,3249.48,29.61,86.62,0
883.9,63.45,110.97,2198.57,673.37,3266.03,28.34,88.83,0
832.62,52.42,112.06,2123.51,607.72,3301.46,29.64,82.22,0
838.29,48.48,125.47,2053.68,672.38,3088.88,28.29,93.39,0
796.58,59.38,130.3,2114.69,610.15,3234.57,28.02,84.01,0
816.74,59.7,113.42,2296.14,632.87,3167.97,28.7,86.38,0
875.54,23.46,148.09,2733.79,595.95,3157.63,26.73,81.82,1
929.04,52.05,108.62,1818.02,608.85,3162.07,29.53,90.03,0
898.33,50.32,127.32,2111.04,605.32,3260.01,27.41,86.45,0
828.58,52.84,119.96,2054.72,661.89,3148.22,26.51,94.19,0
803.22,54.35,126.72,1929.59,618.23,3394.79,26.51,84.43,0
852.75,46.44,119.57,2238.79,634.81,3193.66,29.17,84.78,0
846.42,49.63,133.16,2335.81,640.87,3273.64,27.15,92.39,0
860.09,56.75,128.38,2118.16,611.75,3169.56,28.48,92.2,0
793.07,58.06,125.21,2061.34,586.27,3231.27,29.82,82.25,0
824.39,62.97,130.4,2459.94,595.18,3216.33,25.81,82.94,0
853.88,54.19,109.7,2206.73,625.17,3258.89,26.93,88.86,0
903.3,54.3,121.78,2257.82,630.47,3308.98,28.71,89.3,0
852.03,50.9,112.65,2163.72,599.25,3113.64,29.0,90.35,0
813.64,61.92,122.74,2441.5,622.73,3140.57,29.72,81.59,0
853.56,58.87,115.81,2172.08,618.64,3173.01,28.0,86.41,0
791.89,52.85,112.33,2313.9,651.18,3107.83,28.75,87.7,0
843.12,47.18,123.59,2263.38,599.78,3141.97,26.98,94.55,0
819.33,58.01,120.52,2439.79,563.13,3192.31,29.29,86.95,0
838.19,52.63,121.38,2114.91,605.38,3206.09,28.22,87.23,0
921.61,56.43,122.4,2362.27,617.52,3300.39,28.33,90.48,0
861.65,46.7,125.34,2238.3,594.99,3431.62,27.85,87.61,0
884.01,50.1,124.88,2084.12,597.76,3252.22,29.81,87.04,0
794.9,51.51,124.75,2347.53,622.32,3081.67,29.17,92.94,0
848.05,55.18,114.79,2169.87,643.11,3268.54,29.98,87.93,0
908.53,58.0,168.48,2344.2,615.04,3433.5,26.97,93.06,1
872.57,55.39,131.52,2129.77,632.97,3088.69,28.28,88.03,0
847.18,52.95,118.97,2084.39,650.38,3236.91,28.91,83.4,0
807.35,59.47,132.43,2333.48,608.12,3107.86,28.67,90.35,0
893.75,61.69,127.99,2136.15,669.5,3382.32,30.36,87.23,0
852.83,62.77,113.26,2356.77,618.35,3245.9,31.91,86.42,0
885.75,57.71,136.23,2247.36,651.89,3183.71,29.57,85.96,0
807.71,57.27,127.95,2202.29,669.97,3075.05,28.12,92.69,0
908.81,66.01,125.28,2080.64,610.07,3040.19,27.73,85.76,0
849.74,58.58,130.29,2090.22,643.69,3220.66,29.32,88.38,0
829.9,49.82,118.14,2346.54,591.97,3143.74,29.16,84.87,0
833.1,59.9,109.66,1867.8,607.93,3337.39,29.36,87.07,0
845.12,55.02,116.73,2146.73,641.39,3172.8,28.84,90.9,0
830.69,55.36,124.35,2322.48,596.05,3312.64,28.67,87.84,0
883.87,56.83,137.63,2350.38,627.68,3346.56,27.47,88.53,0
834.33,46.07,107.48,2351.26,637.78,3340.72,28.74,87.47,0
820.91,58.16,123.21,2006.96,608.56,3170.97,27.55,90.44,0
856.93,56.19,117.29,2179.18,604.31,3273.99,27.21,91.19,0
897.14,57.39,100.3,2294.76,594.84,3299.5,29.83,86.38,0
836.32,52.55,105.72,2204.76,629.47,3153.85,26.88,86.69,0
